onehot__foundation_PConc,scaler__total_bsmt_sf,scaler__gr_liv_area,scaler__garage_area,onehot__exter_qual_TA,scaler__year_built,scaler__overall_qual,scaler__1st_flr_sf,scaler__garage_cars,scaler__year_remod_add,SalePrice
0.0,1.5616211920708443,0.4754884806979298,0.31228918613119633,0.0,0.31884980423340287,0.6409543078801403,1.4806855350387849,0.3067040350468145,-0.15599685302160962,241600
0.0,0.04865714969043565,-0.8438535814198261,1.149333663647894,1.0,-0.4750492654292721,-1.4852324898612315,-0.22142929697011604,0.3067040350468145,-0.20394046440475974,68104
1.0,1.4232541657062192,0.600103997809502,0.04257485448692712,0.0,0.7488784669673518,1.3496832404605976,1.6414550019301803,0.3067040350468145,0.5152137063424921,285000
1.0,-0.04888026233708694,1.1836211017446414,1.8840727050236619,0.0,1.1127488738960778,1.3496832404605976,-0.3107456674653357,1.6215348031538026,0.9946498201739933,309000
0.0,-2.3852415271823957,4.589778569460948,0.7029099423056552,1.0,-0.4088910096240492,-0.7765035572807742,6.788629838754698,0.3067040350468145,0.5631573177256423,284700
0.0,-0.2983945721749354,1.9392263007386186,-0.3387454074929018,1.0,-1.037394439773667,0.6409543078801403,0.20473738510707506,0.3067040350468145,-1.6422488058992635,205000
1.0,-0.25076002211498255,0.6515326239190397,0.6517572242351903,0.0,1.0465906180908549,0.6409543078801403,-0.5582796085520875,0.3067040350468145,0.898762597407693,237000
0.0,-0.019392207538068484,2.320984948397879,-0.14808527650298733,1.0,0.28577067633079145,0.6409543078801403,0.9677543787662376,0.3067040350468145,0.3234392608098916,249000
1.0,1.121568681993184,0.09175180895753302,1.5027524430438328,0.0,1.1127488738960778,0.6409543078801403,0.9856176528652816,1.6215348031538026,1.0425934315571435,195400
1.0,-0.38005380084914037,0.5308731549697396,0.3262399274231413,0.0,1.0465906180908549,0.6409543078801403,-0.7037376976443024,0.3067040350468145,0.898762597407693,224900
1.0,0.9559819127371574,-0.03088568407290307,0.6192054945539854,0.0,1.0796697459934663,0.6409543078801403,0.8274000822737495,0.3067040350468145,0.9946498201739933,213000
0.0,-1.8408466693543624,-0.3829739705151228,-0.00392761648622275,1.0,-2.0297682768520104,-0.7765035572807742,-0.8925780238341955,0.3067040350468145,0.898762597407693,130000
1.0,0.5363442098280486,-0.2603364774846867,1.446949477876053,1.0,0.8481158506751862,0.6409543078801403,0.5313801114895929,2.93636557126079,0.6111009291087923,359900
0.0,-0.7044224036383434,0.45966428804884124,0.014673371903037196,0.0,0.4511663158438487,-0.06777462470031695,-0.4664113417570043,0.3067040350468145,0.03577759251099087,178000
1.0,1.6977199065278525,0.5941699255660937,1.3585947830270684,0.0,1.0135114901882436,1.3496832404605976,1.6337993130305901,1.6215348031538026,0.850818986024543,250000
1.0,-1.5142097546575426,-0.24846833299787033,-0.3387454074929018,0.0,1.0796697459934663,0.6409543078801403,-1.061003179625181,0.3067040350468145,0.9946498201739933,170000
0.0,-0.5138842033985318,0.9759285732253544,0.10302806675202195,1.0,-0.01194147479271169,-0.06777462470031695,-0.16018378577339398,0.3067040350468145,-0.6354329668531109,158000
0.0,-0.04434363852185333,-0.9249525687464049,0.42389511646675604,1.0,0.2196124205255685,-0.06777462470031695,-0.32605704526451623,0.3067040350468145,-0.29982768717106,195000
1.0,0.46829485259954445,-0.19308365872606048,0.8145158726412149,0.0,1.1458280017986893,0.6409543078801403,0.6181445856849491,1.6215348031538026,1.0905370429402936,172500
0.0,1.005884774704727,-0.009127419180406346,-0.1620360177949323,1.0,0.5834828274542946,-0.06777462470031695,0.8554709415722471,0.3067040350468145,0.22755203804359136,218689
0.0,0.18702417605506072,0.600103997809502,0.05187534868155709,1.0,-0.4750492654292721,-0.7765035572807742,1.6414550019301803,0.3067040350468145,0.7549317632582427,157000
0.0,1.389229487091967,0.32515865053158877,0.6657079655271353,1.0,0.2196124205255685,-0.06777462470031695,1.286741416249165,0.3067040350468145,-0.29982768717106,300000
1.0,0.6747112361926737,-0.297918935026272,0.30763893903388134,1.0,0.9473532343830205,0.6409543078801403,0.48289408179218785,0.3067040350468145,0.8028753746413928,191750
1.0,1.6500853564678997,2.0796660104992792,2.1026343185974663,0.0,0.8481158506751862,1.3496832404605976,1.5802094907334583,1.6215348031538026,0.6590445404919425,745000
1.0,0.30724470715875135,-0.5768203304664572,0.7401119190841751,0.0,1.1458280017986893,0.6409543078801403,0.12307670351144563,0.3067040350468145,1.0425934315571435,206000
0.0,-0.4458348461700277,-0.08627035834471292,-0.15273552360030232,1.0,0.18653329262295706,-0.06777462470031695,-0.7777426903403416,0.3067040350468145,-0.34777129855421013,137900
1.0,0.9128839864924382,-0.12978688812970637,0.2518359738661015,0.0,0.980432362285632,0.6409543078801403,0.6998052672805785,0.3067040350468145,0.8028753746413928,189000
0.0,-0.31654106743586985,-1.1623154584827327,0.47969808163453587,1.0,-0.21041624220838043,-0.7765035572807742,-0.6322846012481267,0.3067040350468145,1.1384806543234438,147000
1.0,-0.38005380084914037,-1.1781396511318212,-1.3617997689021988,0.0,-1.5005022304102273,-0.06777462470031695,-0.652699771647034,-1.0081267330601735,0.9467062087908432,119000
0.0,0.4342701739852924,-0.4245124762189802,0.0007226306110922369,1.0,0.18653329262295706,-0.06777462470031695,0.31957271860092895,0.3067040350468145,-0.34777129855421013,190000
1.0,-1.4098674069071695,0.39636751745248716,-0.10623305262715245,0.0,0.28577067633079145,0.6409543078801403,-0.713945282843756,-1.0081267330601735,-0.15599685302160962,130000
0.0,-0.801959815665866,-1.585612611845851,-2.198844246418896,1.0,-0.8058405444553867,-0.7765035572807742,-1.1783904094188984,-2.3229575011671613,1.1384806543234438,118000
1.0,0.06453533304375328,-0.8300074128518736,-2.198844246418896,1.0,1.0796697459934663,0.6409543078801403,-0.20356602287107212,-2.3229575011671613,0.9946498201739933,141000
0.0,-0.42542003900147646,0.11548809793116581,-0.15273552360030232,1.0,0.12037503681773414,-0.7765035572807742,1.0162404084636425,0.3067040350468145,0.8028753746413928,163000
0.0,-0.8291795585572677,-0.49374331905874247,-0.8967750591707002,1.0,-1.765135253631119,-0.7765035572807742,-1.2090131650172595,-1.0081267330601735,-1.6422488058992635,115000
1.0,1.3574731203853319,3.519667541566335,1.7120135624230073,0.0,1.0465906180908549,1.3496832404605976,1.353090720045614,1.6215348031538026,0.898762597407693,538000
1.0,0.681516171915524,-0.2919848627828638,-0.03182909907011267,0.0,1.1458280017986893,0.6409543078801403,0.4905497706917781,0.3067040350468145,1.0905370429402936,208900
1.0,-0.9108387872314726,-0.0348417322351752,-0.6921641868888407,1.0,-1.698976997825896,0.6409543078801403,-0.8364363052372003,0.3067040350468145,0.17960842666044124,143000
1.0,1.2485941488197252,0.24999373544841827,0.2843877035473064,0.0,0.7488784669673518,0.6409543078801403,1.189769356854355,0.3067040350468145,0.46727009495934196,226500
0.0,-0.09878312430465663,-0.9724251466936704,-0.19923799457345218,1.0,-0.27657449801360334,-0.06777462470031695,-0.38730255646123835,0.3067040350468145,-1.0189818579183119,118000
0.0,-1.5142097546575426,-0.808249147959377,-0.20388824167076716,1.0,0.7157993390647404,-0.06777462470031695,-0.1754951635725745,-1.0081267330601735,0.5631573177256423,131250
1.0,0.7654437124973459,2.1409847570144973,1.3260430533458634,0.0,0.8811949785777977,1.3496832404605976,0.6411116523837198,1.6215348031538026,0.7069881518750926,410000
1.0,0.20517067131599515,-0.7073699198214376,-2.198844246418896,1.0,1.1127488738960778,-0.06777462470031695,-0.045348452279540076,-2.3229575011671613,0.9946498201739933,176000
0.0,-1.1943777756835732,-0.8062711238782408,-0.15273552360030232,1.0,0.05421678101251123,-0.06777462470031695,-1.61986846929527,0.3067040350468145,-0.5395457440868106,97500
1.0,-0.16683248153316077,0.9561483324139938,0.079776831265447,0.0,0.9142741064804091,0.6409543078801403,-0.3949582453608286,0.3067040350468145,0.7069881518750926,225000
0.0,-0.21219871968549686,-1.0713263507504738,-0.7991198701270854,1.0,-0.3758118817214377,-0.06777462470031695,-0.5148973714544093,-1.0081267330601735,0.6590445404919425,139900
0.0,-0.9698148968295095,-1.5420960820608574,0.05187534868155709,1.0,-1.4343439746050044,-0.06777462470031695,-1.1222486908219031,0.3067040350468145,0.898762597407693,105900
0.0,-0.5796652487194192,-0.2722046219715031,0.03327436029229714,1.0,0.7157993390647404,-0.7765035572807742,-0.9283045720322833,0.3067040350468145,0.5152137063424921,143000
0.0,0.3684891286644051,-0.5649521859796408,-0.7200656694727307,1.0,-0.1442579864031575,-0.7765035572807742,0.13838808131062616,-1.0081267330601735,-0.8272074123857114,127000
0.0,-0.31654106743586985,-1.1366011454279639,0.47969808163453587,0.0,-0.21041624220838043,-0.7765035572807742,-0.5991099493499021,0.3067040350468145,0.9946498201739933,135000
0.0,-0.31200444362063623,-1.1583594103204606,-0.48755331460698137,1.0,-0.045020602695323146,-0.7765035572807742,-0.6271808086483998,-1.0081267330601735,0.850818986024543,155000
1.0,-0.5796652487194192,0.22230139831251336,0.8982203203928847,0.0,1.2119862576039122,0.6409543078801403,-0.9283045720322833,1.6215348031538026,1.1384806543234438,167500
1.0,0.7268824100678601,-0.25242438116014243,0.2611364680607315,0.0,1.1789071297013007,0.6409543078801403,0.5415876966890465,0.3067040350468145,1.1384806543234438,250580
0.0,-0.31654106743586985,-0.5214356561946474,2.093333824402836,1.0,-0.4750492654292721,-0.06777462470031695,0.1945297999076214,0.3067040350468145,0.5631573177256423,149700
0.0,-0.0035140241847508515,-0.8893481352859557,-0.6270607275264309,1.0,-0.5081283933318835,-0.7765035572807742,-0.2801229118669747,-1.0081267330601735,-1.3545871376003626,128900
1.0,-1.1376699779931532,-0.04868790080312766,-0.6363612217210609,1.0,0.1534541647203456,-0.7765035572807742,-0.5991099493499021,-1.0081267330601735,-0.39571490993736025,115000
1.0,-0.20766209587026324,0.17087277220297564,0.03327436029229714,0.0,0.9142741064804091,1.3496832404605976,-0.5046897862549556,0.3067040350468145,0.7069881518750926,170000
0.0,0.26868340472926566,-0.6519852455496278,-0.6270607275264309,1.0,-0.44197013752666064,-0.7765035572807742,0.026104644116635677,-1.0081267330601735,-1.2586999148340625,152000
0.0,-0.30293119599016904,0.2895542170711396,-1.0827849430632996,1.0,-1.0043153118710555,0.6409543078801403,-0.6169732234489461,-1.0081267330601735,-1.6422488058992635,135000
0.0,-1.4325505259833375,-1.5658323710344901,-2.198844246418896,0.0,-1.037394439773667,-1.4852324898612315,-1.1528714464202643,-2.3229575011671613,-1.6422488058992635,82500
0.0,-0.42542003900147646,-1.257260614377264,-2.198844246418896,1.0,-1.5335813583128388,-0.7765035572807742,-0.7547756236415708,-2.3229575011671613,-1.6422488058992635,98000
1.0,-0.45717640570811174,0.5229610586451954,0.4052941280774961,0.0,0.9142741064804091,1.3496832404605976,-0.6986339050445756,0.3067040350468145,0.7549317632582427,207000
1.0,-0.026197143260918897,0.6297743590265429,-1.0827849430632996,1.0,-1.33510659089717,0.6409543078801403,0.1690108369089872,-1.0081267330601735,-1.6422488058992635,117000
1.0,-0.2847847007292346,0.20647720566342484,-0.00392761648622275,1.0,0.8811949785777977,-0.06777462470031695,-0.5965580530500387,0.3067040350468145,0.6590445404919425,195500
0.0,-1.1127185470093681,-0.5352818247625999,-0.050430087459372615,1.0,0.28577067633079145,-0.06777462470031695,-1.528000202500187,0.3067040350468145,-0.20394046440475974,121000
0.0,0.7041992909916921,0.17087277220297564,-0.17598675908687725,1.0,0.25269154842818,-0.06777462470031695,1.0876935048598184,0.3067040350468145,0.6590445404919425,181000
0.0,-0.7974231918506324,1.470434593509371,1.2702400881780835,0.0,0.616561955356906,0.6409543078801403,-0.09638637827680847,1.6215348031538026,0.3234392608098916,179900
1.0,-0.3913953603872244,0.5842798051604134,0.48899857582916584,0.0,1.1127488738960778,0.6409543078801403,-0.7164971791436194,0.3067040350468145,1.0425934315571435,175900
1.0,-0.42542003900147646,-1.257260614377264,-0.7479671520566206,1.0,-0.1442579864031575,-0.7765035572807742,-0.7547756236415708,-1.0081267330601735,-0.8272074123857114,130000
0.0,-2.3852415271823957,-0.9091283760973163,-0.3387454074929018,1.0,-0.7066031607475523,-2.1939614224416886,-0.3056418748656089,0.3067040350468145,-1.6422488058992635,109900
0.0,-0.7520569536982963,-1.5420960820608574,-2.198844246418896,1.0,-1.698976997825896,-1.4852324898612315,-1.1222486908219031,-2.3229575011671613,-1.6422488058992635,34900
1.0,1.2531307726349588,0.20647720566342484,0.8703188378089948,0.0,1.1458280017986893,0.6409543078801403,1.1336276382573598,0.3067040350468145,1.0425934315571435,220000
1.0,-1.5867957357012803,-0.11396269548061784,-0.3387454074929018,1.0,1.1458280017986893,-0.7765035572807742,-1.1426638612208107,0.3067040350468145,1.0905370429402936,172500
0.0,-0.615958239241288,0.6060380700529101,0.047225101584242105,1.0,-0.2434953701109919,-0.06777462470031695,-0.4255810009591896,0.3067040350468145,-0.9710382465351617,144750
1.0,-0.46398134143096215,0.8473570079515101,-0.18063700618419223,0.0,1.0465906180908549,0.6409543078801403,-0.7981578607392489,0.3067040350468145,0.9467062087908432,246900
0.0,2.031161756947523,1.3992257265884724,0.47969808163453587,1.0,-0.045020602695323146,0.6409543078801403,2.672421107075002,0.3067040350468145,0.22755203804359136,180000
0.0,0.7722486482201962,-0.21286389953742113,0.47969808163453587,1.0,-0.11117885850054607,-0.06777462470031695,0.5926256226863149,0.3067040350468145,-0.7792638010025612,110000
0.0,0.3095130190663682,-0.6163808120891786,-0.7479671520566206,1.0,-0.3096536259162148,-0.7765035572807742,0.07203877751417723,-1.0081267330601735,-1.066925469301462,157900
0.0,-0.5479088820127839,-0.08627035834471292,-0.8967750591707002,1.0,-0.7727614165527752,-0.7765035572807742,-0.40261393426041886,-1.0081267330601735,-1.6422488058992635,123500
1.0,0.9128839864924382,-0.042753828559719466,0.1541807848224868,1.0,0.6496410832595174,0.6409543078801403,0.8120887044745689,0.3067040350468145,0.3713828721930417,215000
1.0,2.119625921344578,0.964060428738538,1.0144764978257592,0.0,0.7488784669673518,1.3496832404605976,2.1110039211050498,0.3067040350468145,0.46727009495934196,301500
0.0,-0.42542003900147646,-0.6183588361703146,-0.15273552360030232,1.0,-0.3427327538188263,-0.7765035572807742,0.06948688121431382,0.3067040350468145,-1.114869080684612,106500
1.0,-0.7611302013287635,1.0174670789292117,0.7029099423056552,0.0,-2.360559555878125,-0.7765035572807742,-0.38985445276110176,0.3067040350468145,0.9946498201739933,105000
0.0,-1.9542622647352026,-1.2137440845922705,-0.9293267888519051,1.0,-1.1035526955788897,-0.7765035572807742,-0.6986339050445756,-1.0081267330601735,0.5631573177256423,91300
0.0,-1.289646875803479,-1.0139636523975277,-0.97117901272774,1.0,0.05421678101251123,-0.06777462470031695,-1.7270481138895337,-1.0081267330601735,-0.5395457440868106,103400
1.0,-0.2870530126368514,-1.1366011454279639,0.05187534868155709,1.0,-0.27657449801360334,-0.7765035572807742,-0.5991099493499021,0.3067040350468145,-1.0189818579183119,126000
1.0,0.48644134786047893,-0.46209493376056543,-0.3945483726606816,0.0,1.1789071297013007,0.6409543078801403,0.271086688903524,0.3067040350468145,1.0905370429402936,226500
0.0,-0.7407153941602123,0.2994443374768199,-0.9153760475599602,1.0,-0.27657449801360334,0.6409543078801403,-0.318401356364926,-1.0081267330601735,0.7069881518750926,86000
0.0,-0.5637870653661016,-0.2761606701337752,-0.8177208585163454,1.0,-1.1035526955788897,-0.7765035572807742,-0.9104412979332394,-1.0081267330601735,0.5152137063424921,72000
1.0,0.5136610907518806,-0.43835864478693265,0.5169000584130558,0.0,1.1458280017986893,1.3496832404605976,0.301709444501885,0.3067040350468145,1.0425934315571435,232000
1.0,1.1850814154064546,0.14713648322934286,1.6329593617686526,0.0,1.1458280017986893,1.3496832404605976,1.0570707492614573,1.6215348031538026,1.0425934315571435,232000
1.0,-0.6953491560078762,-0.019017539586086676,-0.37594738427142166,0.0,1.1127488738960778,-0.06777462470031695,-1.0584512833253177,0.3067040350468145,1.0425934315571435,167800
0.0,0.554490705088983,-0.007149395099270281,-0.10623305262715245,0.0,-0.3758118817214377,-0.7765035572807742,0.8580228378721105,0.3067040350468145,-1.1628126920677622,141500
1.0,0.4297335501700588,-0.5115455357889671,0.44714635195333097,0.0,1.1458280017986893,0.6409543078801403,0.20728928140693847,0.3067040350468145,1.0905370429402936,207500
0.0,0.7472972172364114,-0.19110563464492442,-0.013228110680852723,0.0,0.9473532343830205,-0.06777462470031695,0.6206964819848125,0.3067040350468145,0.7549317632582427,180000
1.0,-0.051148574244703746,-0.8656118463123229,0.30763893903388134,1.0,0.1534541647203456,-0.06777462470031695,-0.24950015626861366,0.3067040350468145,-0.39571490993736025,84500
0.0,-0.6431779821326897,-0.5926445231155458,-1.0827849430632996,1.0,-0.8389196723579981,-0.7765035572807742,-0.999757668428459,-1.0081267330601735,0.5152137063424921,130500
1.0,0.4320018620776756,1.9807648064424759,1.2934913236646586,0.0,0.7819575948699633,1.3496832404605976,0.23280824440557268,1.6215348031538026,0.5152137063424921,290000
0.0,-0.2326135268540481,-0.7766007626611999,-0.7665681404458805,1.0,-0.1442579864031575,-0.7765035572807742,-0.13466482277475977,-1.0081267330601735,0.41932648357619184,127000
0.0,-0.42542003900147646,-0.0407758044785834,-0.9200262946572751,1.0,-0.07809973059793461,-0.7765035572807742,-0.7547756236415708,-1.0081267330601735,-0.7313201896194111,161000
0.0,-0.615958239241288,-0.24451228483559817,-1.278095321150529,1.0,-1.1366318234815012,-0.06777462470031695,-0.969134912830098,-1.0081267330601735,-1.6422488058992635,116500
1.0,0.10990157119608937,-0.7904469312291523,-2.198844246418896,1.0,1.1458280017986893,-0.06777462470031695,-0.1525280968738037,-2.3229575011671613,1.0905370429402936,340000
1.0,0.10990157119608937,0.9185658748724086,1.3353435475404933,0.0,1.1127488738960778,1.3496832404605976,-0.11169775607598899,0.3067040350468145,1.0425934315571435,290000
0.0,0.01236415916856678,-0.8755019667180032,-0.8595730823921803,1.0,-0.541207521234495,-0.7765035572807742,-0.26225963776793076,-1.0081267330601735,0.7069881518750926,182000
1.0,-1.0061078873513785,-0.08231431018244079,-0.0876320642378925,1.0,1.1458280017986893,0.6409543078801403,-1.4080610764066062,0.3067040350468145,1.0905370429402936,178900
1.0,0.9763967199057086,1.508017051050956,1.2841908294700286,0.0,1.0465906180908549,1.3496832404605976,0.8222962896740227,1.6215348031538026,0.898762597407693,195000
1.0,0.9922749032590263,-0.02099556366722274,1.409747501097533,0.0,1.1458280017986893,1.3496832404605976,0.8401595637730666,0.3067040350468145,1.0425934315571435,198600
1.0,0.2641467809140321,2.546479693647391,1.6143583733793925,1.0,0.9473532343830205,0.6409543078801403,0.021000851516908836,2.93636557126079,0.7549317632582427,269500
1.0,0.9695917841828583,2.2735123704506135,1.2702400881780835,0.0,0.980432362285632,1.3496832404605976,0.9065088675695155,1.6215348031538026,0.850818986024543,421250
0.0,-1.521014690380393,-1.0040735319918475,-0.7154154223754157,1.0,-0.5742866491371065,-0.7765035572807742,-0.42813289725905307,-1.0081267330601735,-1.450474360366663,155891
0.0,-1.1512798494388539,-1.4352827816795097,-2.198844246418896,1.0,-1.33510659089717,-2.1939614224416886,-0.9844462906292786,-2.3229575011671613,1.0425934315571435,98500
1.0,0.5612956408118335,0.7365876594078905,0.27043696225536146,0.0,0.980432362285632,1.3496832404605976,0.35529926679901686,0.3067040350468145,0.8028753746413928,261500
1.0,-0.6703977250240913,0.024498990198906775,-0.15273552360030232,0.0,0.9473532343830205,-0.06777462470031695,-1.0303804240268202,0.3067040350468145,0.7549317632582427,177000
1.0,-2.3852415271823957,-0.687589679010077,-2.198844246418896,1.0,-0.541207521234495,-1.4852324898612315,-0.01982948928090588,-2.3229575011671613,-1.4025307489835128,82000
1.0,-1.1444749137160035,-0.8458316055009623,0.24253547967147154,1.0,1.1127488738960778,-0.06777462470031695,-0.22398119326997948,0.3067040350468145,0.9946498201739933,184750
1.0,-0.2621015816530666,-1.114842880535467,-2.198844246418896,1.0,-1.698976997825896,-0.7765035572807742,-0.5710390900514045,-2.3229575011671613,-1.6422488058992635,109500
0.0,0.39570887155580675,-0.541215897006008,0.05187534868155709,0.0,0.2196124205255685,1.3496832404605976,0.1690108369089872,0.3067040350468145,-0.29982768717106,206000
1.0,-0.22354027922358088,0.29153224115227566,-0.059730581654002586,1.0,0.9142741064804091,-0.06777462470031695,-0.5276568529537264,0.3067040350468145,0.7549317632582427,219500
0.0,-0.9970346397209112,2.1785672145560824,0.6889592010137102,1.0,-1.6658978699232845,-0.7765035572807742,-0.4332366898587799,0.3067040350468145,0.6590445404919425,189000
0.0,-1.1467432256236203,-0.8062711238782408,-2.198844246418896,1.0,-0.045020602695323146,-1.4852324898612315,-1.5662786469981382,-2.3229575011671613,-0.683376578236261,92000
0.0,-2.3852415271823957,-0.23264414034878178,-0.41314936104994154,1.0,-0.7396822886501637,-1.4852324898612315,0.5671066596876807,-1.0081267330601735,0.850818986024543,104500
0.0,0.1235114426417902,-0.6124247639269065,0.31228918613119633,1.0,-0.3096536259162148,-0.7765035572807742,0.07714257011390407,0.3067040350468145,-1.066925469301462,235000
0.0,0.7223457862526266,2.224061768422212,1.818969245661252,1.0,-1.765135253631119,-0.06777462470031695,0.5364839040893197,1.6215348031538026,-1.6422488058992635,153500
0.0,1.3007653226949116,0.2480157113672822,0.47969808163453587,1.0,0.25269154842818,-0.06777462470031695,1.1872174605544916,0.3067040350468145,-0.2518840757879099,375000
0.0,-0.2348818387616649,-1.0911065915618343,-0.8967750591707002,1.0,-0.5742866491371065,-1.4852324898612315,-0.5404163344530435,-1.0081267330601735,-1.450474360366663,79275
1.0,-0.026197143260918897,-0.869567894474595,0.4610970932452759,1.0,0.1534541647203456,-0.7765035572807742,-0.2546039488683405,0.3067040350468145,-0.39571490993736025,143000
0.0,1.3007653226949116,-0.5530840414928244,2.190989013446451,1.0,-0.01194147479271169,-0.06777462470031695,0.15369945910980667,0.3067040350468145,-0.6354329668531109,152000
0.0,-0.187247288701712,-0.5649521859796408,-1.1943908733988593,1.0,-2.3274804279755137,-0.7765035572807742,-0.4868265121559117,-1.0081267330601735,-1.6422488058992635,113000
0.0,-0.7157639631764274,-0.09418245466925718,-2.198844246418896,1.0,-1.698976997825896,-1.4852324898612315,-1.0814183500240886,-2.3229575011671613,1.1384806543234438,113000
1.0,-0.21673534350073048,1.1559287646087364,0.6750084597217653,0.0,1.0796697459934663,0.6409543078801403,-0.5200011640541362,0.3067040350468145,0.9467062087908432,233000
0.0,-0.46851796524619577,-1.294843071918849,-0.5247552913855013,1.0,0.35192893213601434,-1.4852324898612315,-0.8032616533389758,0.3067040350468145,1.0425934315571435,129500
0.0,-2.3852415271823957,-0.541215897006008,-0.3387454074929018,1.0,-0.6735240328449409,-0.7765035572807742,0.1690108369089872,0.3067040350468145,-1.5943051945161133,238000
0.0,0.5363442098280486,1.8146107836270464,-0.050430087459372615,0.0,0.6496410832595174,1.3496832404605976,0.3604030593987437,0.3067040350468145,0.3713828721930417,129200
0.0,-0.48893277241474703,-0.5530840414928244,-0.3573463958821617,1.0,-0.6735240328449409,-1.4852324898612315,0.15369945910980667,0.3067040350468145,-1.5943051945161133,98000
1.0,-0.801959815665866,-0.31176510359422444,-0.3712971371741067,0.0,1.0465906180908549,0.6409543078801403,-1.1783904094188984,0.3067040350468145,0.898762597407693,178000
0.0,-0.35283405795773876,1.0055989344423955,-1.1292874140364495,1.0,-0.7727614165527752,-0.7765035572807742,-0.12190534127544267,-1.0081267330601735,0.850818986024543,146000
0.0,-0.6068849916108209,0.20449918158228877,0.5866537648727805,1.0,-1.5997396141180618,-0.06777462470031695,-0.8696109571354247,0.3067040350468145,-1.6422488058992635,138000
0.0,0.010095847260949975,-0.8774799907991393,-0.9897800011169999,1.0,-0.5742866491371065,-0.7765035572807742,-0.2648115340677942,-1.0081267330601735,0.9946498201739933,157900
0.0,-0.42542003900147646,-1.257260614377264,-2.198844246418896,1.0,-1.8974517652415648,-2.1939614224416886,-0.7547756236415708,-2.3229575011671613,-1.6422488058992635,67000
0.0,-2.3852415271823957,-0.40473223540761954,-0.7479671520566206,0.0,0.48424544374646017,0.6409543078801403,0.34509168159956316,-1.0081267330601735,0.08372120389414099,171000
0.0,0.17114599270174308,-0.7370402810384786,0.03327436029229714,1.0,0.1534541647203456,-0.06777462470031695,-0.08362689677749137,0.3067040350468145,-0.39571490993736025,135000
1.0,1.4663520919509385,0.41416973418271175,0.1541807848224868,0.0,0.9142741064804091,2.058412173041055,1.401576749743019,0.3067040350468145,0.7549317632582427,328900
1.0,0.11897481882655658,-0.2761606701337752,-0.6363612217210609,1.0,-0.07809973059793461,-0.7765035572807742,0.5109649410906855,-1.0081267330601735,-0.2518840757879099,73000
1.0,0.7223457862526266,-0.25638042932241456,0.05187534868155709,0.0,1.1458280017986893,1.3496832404605976,0.5364839040893197,0.3067040350468145,1.0425934315571435,209500
1.0,-0.1396127386417591,-1.0080295801541197,-0.41314936104994154,1.0,0.7488784669673518,-0.7765035572807742,-0.4332366898587799,-1.0081267330601735,0.46727009495934196,211000
1.0,-0.8858873562476878,-0.49374331905874247,0.36809215129897616,1.0,-2.0297682768520104,-0.7765035572807742,-1.272810572513845,0.3067040350468145,0.898762597407693,90350
0.0,-0.280248076914001,-1.1306670731845556,-1.0269819778955198,1.0,-0.5081283933318835,-0.7765035572807742,-0.5914542604503119,-1.0081267330601735,0.7549317632582427,116900
0.0,-1.289646875803479,-1.0139636523975277,-0.8595730823921803,1.0,0.021137653109899766,-0.06777462470031695,-1.7270481138895337,-1.0081267330601735,-0.5874893554699607,97000
0.0,-0.07156338141325498,0.720763466758802,-2.198844246418896,1.0,-2.294401300072902,0.6409543078801403,-0.4638594454571409,-2.3229575011671613,0.7549317632582427,97500
1.0,-0.7316421465297451,-0.08231431018244079,-0.15273552360030232,1.0,0.9142741064804091,-0.06777462470031695,-1.0992816241231325,0.3067040350468145,0.7069881518750926,176500
1.0,-0.46851796524619577,0.3765872766411265,0.20533350289295166,0.0,0.980432362285632,0.6409543078801403,-0.8032616533389758,0.3067040350468145,0.8028753746413928,217000
0.0,-0.5796652487194192,-0.06649011753335225,0.433195610661386,1.0,-1.1697109513841126,-0.7765035572807742,-0.1627356820732574,0.3067040350468145,0.22755203804359136,105000
1.0,-1.024254382612313,-0.5926445231155458,0.03327436029229714,0.0,1.0796697459934663,0.6409543078801403,-1.4284762468055137,0.3067040350468145,0.9946498201739933,149500
0.0,-1.1285967303626858,-0.41462235581329987,-1.268794826955899,1.0,-2.360559555878125,-0.06777462470031695,-1.0814183500240886,-1.0081267330601735,0.7549317632582427,106900
1.0,2.1332357927902788,2.706699644219412,1.130732675258634,0.0,1.1127488738960778,2.058412173041055,2.1237634026043666,1.6215348031538026,1.0425934315571435,545224
0.0,-0.7633985132363803,-1.2355023494847672,-1.3617997689021988,1.0,-1.33510659089717,-0.7765035572807742,-0.7267047643430732,-1.0081267330601735,0.41932648357619184,105000
1.0,-2.3852415271823957,1.021423127091484,0.47969808163453587,0.0,-3.022142113930354,-0.7765035572807742,0.32722840750051924,0.3067040350468145,1.0905370429402936,131000
0.0,-2.3852415271823957,-0.4027542113264834,0.20068325579563667,1.0,-0.1442579864031575,-1.4852324898612315,0.34764357789942657,0.3067040350468145,-0.8272074123857114,157000
1.0,-0.48893277241474703,0.4576862639677052,-0.050430087459372615,0.0,0.6827202111621289,-0.06777462470031695,-0.8058135496388392,0.3067040350468145,0.41932648357619184,187000
1.0,-0.20993040777788005,0.3390048190995412,-0.00392761648622275,1.0,0.9473532343830205,-0.06777462470031695,-0.5123454751545459,0.3067040350468145,0.7549317632582427,215000
